,lat,lng,values
105,9.451111000000001,77.55612099999999,145.34252312222893
106,25.244462,86.97183199999999,217.34436045395842
107,29.470914,77.703324,132.52087618846687
108,26.122593,85.390553,169.40424715423998
109,27.503501,77.672145,511.64364354149393
110,30.336245,76.392199,34.67320555183144
111,23.838766,78.738738,19.725693868954163
112,19.311514000000003,84.79290300000001,568.9972964674116
113,27.874115999999997,79.879327,56.279570702324634
114,28.6,77.2,69.24012957561584
115,28.894472999999998,76.589166,145.7009425684514
116,21.478072,83.990505,57.34448674718727
117,23.330331,75.040315,85.58509755455802
118,27.150917,78.397808,20.574190790071512
119,17.005171,81.777839,45.459494811501784
120,23.255716,87.85690600000001,101.23707307058692
121,17.913308999999998,77.530105,457.53501741909554
122,28.804495000000003,79.040305,273.15355609622895
123,16.960361,82.238086,105.33795541794134
124,29.387471,76.968246,146.5140646242278
125,17.247672,80.143682,1557.075564332864
126,23.253972,69.66928100000001,3484.6232617745013
127,18.436738000000002,79.13221999999999,176.1537833407596
128,13.635504999999998,79.419888,35.05206349596065
129,15.269537,76.387103,14.941870900543751
130,12.545602,76.895078,42.40456978776139
131,27.566290999999996,76.610202,20.506607525453816
132,23.736701,92.714596,0.0063401398249009495
133,16.827714999999998,75.718988,128.04121896200022
134,24.808053,93.944203,1.3452125745438904e-05
135,26.758236,79.014875,115.00297926033338
136,16.205459,77.35566999999999,7.0813573146037845
137,32.274842,75.652865,110.0013318722581
138,15.823849,80.352187,57.061629869608126
139,28.994778000000004,77.019375,271.8726443025807
140,25.144902,82.565335,53.676248907940234
141,28.729845,77.780681,60.03760890493471
142,21.641346,69.600868,1956.0518753274837
143,27.215251000000002,77.492786,190.69966131164378
144,11.933812,79.829792,29.482162698162295
145,29.691971000000002,76.984483,48.28849533022682
146,8.177313,77.43437,8.883476318639769
147,10.785233,79.139093,94.2103891421588
148,25.775125,73.320611,44.95969492988685
149,23.836049,91.279386,816.0605553081016
150,15.503565,80.04454100000001,298.1768399618253
151,19.798254,85.824938,33.09234137512656
152,10.362853,77.975827,31.648941549764675
153,22.025278,88.05833299999999,104.57821128420986
154,28.403921999999998,77.857731,56.92233038382881
155,25.776703,87.47365500000001,56.135847400153615
156,14.7502,78.548129,10.265374536812038
157,28.460105,77.026352,372.6062301587114
158,21.273716,76.11737600000001,19.884320064270625
159,16.187466,81.13888,6.113238266676935
160,28.793044000000002,76.13968,79.9854349499851
161,15.477994,78.48360500000001,17.479164298295917
162,21.043649,75.78505799999999,18.559933878386502
163,27.598203,81.694709,5.893721894763908
164,26.168672,75.786111,91.82505676146019
165,29.534893,75.028981,71.86495849725785
166,18.11329,83.397743,63.57867849336963
167,12.905769,79.13710400000001,14.838287631479835
168,9.494647,76.331108,10.27116630500523
169,31.104422999999997,77.166623,86.73197706280665
170,13.828064999999999,77.491425,34.82085032602912
171,34.209004,74.342853,342.70646031176386
172,25.894282999999998,80.79210400000001,33.46336204700154
173,27.479888,94.90836999999999,7.459767257997051e-07
174,27.598784000000002,80.75089,18.448603617600682
175,20.85,72.916667,18.237198100634675
176,28.038114,79.126677,163.29358431886615
177,11.746288999999999,79.764362,22.061380808897688
178,31.463217999999998,75.986418,85.69619948575102
179,12.869617,79.71946899999999,10.75900090616817
180,26.775485999999997,82.150182,26.1593806248882
181,24.827327,92.79786800000001,0.003095712877525606
182,30.360993,76.79781899999999,41.83283039181548
183,23.405761,88.49073299999999,63.60856989001909
184,13.137679,78.129989,9.313803490763405
185,10.959789,79.377472,47.1792736853234
186,12.230203999999999,79.07295400000001,80.96132132763324
187,28.631245,79.804362,205.30478815318446
188,30.144533000000003,74.19552,151.44911306408133
189,11.666667,92.75,0.0062373930469541514
190,26.4835,89.522855,1557.3097848680547
191,27.592698,78.01384300000001,35.7119575588378
192,10.325163,76.955299,14.947771588446518
193,24.752036999999998,84.374202,35.20992645931878
194,25.674673000000002,94.110988,1.1756712489502797e-05
195,27.325739000000002,88.612155,84.84649476556999
196,10.960277,78.076753,25.70353271177456
197,26.757509000000002,94.203055,2.1743368092001956e-05
198,15.498289000000002,73.824541,51.83256461971778
199,34.318174,74.457093,407.873640277993
200,26.633333,92.8,0.004994362194804816
201,27.102349,93.692047,7.294272374455045e-05
202,20.414315,72.83236,118.40152080155596
203,20.273854999999998,72.996728,62.43789110487997
204,20.715115,70.987952,154.17271632915708
205,26.135638,91.800688,32.32246153390944
206,10.566667,72.616667,8.707366174486365
207,11.248016,75.780402,21.353737743546844
208,19.331589,79.46605100000001,100.74150014587005
209,26.913312,75.787872,41.27190351802424
210,23.216667,72.68333299999999,39.56535194634593
211,30.691512,76.853736,28.901498157480695
0,18.487807,73.33644699999999,70.91733610051253
1,28.151952,77.731495,113.3607127411227
2,22.062627,88.86304399999999,1309.1335858551922
3,12.584622,80.748357,82.79937590332068
4,12.477063000000001,78.087106,43.06744505930482
5,16.884052,78.956355,354.9165472035438
6,22.525793,73.087265,65.22167247119879
7,22.076882,88.818566,1417.1285573449425
8,18.013271,74.349852,67.87769006994628
9,20.695944,73.330232,35.36584056130536
10,25.930065999999997,80.767176,18.988793591682143
11,26.384682,76.28933599999999,26.745226895551788
12,26.339281,81.42313299999999,14.108078845362185
13,20.703096,79.58928399999999,68.63355101591493
14,25.115379,85.601027,138.23942871286198
15,22.217736,76.35859,143.92034656677725
16,21.799405,73.708119,314.53702976048226
17,22.754688,77.90289200000001,327.8632936939055
18,10.505547,77.466122,54.07534785834714
19,30.412042,76.353789,68.30271453445945
20,26.687934999999996,78.50394399999999,47.32408321239348
21,18.743703,73.635537,330.431494305794
22,17.204051999999997,83.797663,123.92949575991742
23,9.447743,76.75380200000001,9.699834256398933
24,19.499963,74.276887,27.752329533554796
25,28.480017999999998,78.206356,30.001639343973565
26,27.911236,77.813162,29.383108154205146
27,24.81774,83.505811,13.321565752005963
28,28.165353000000003,77.939148,174.32192706559294
29,23.183332999999998,87.483333,106.34687614777587
30,22.302776,86.685448,663.083641055117
31,9.417347,78.61962199999999,7.863910444412364
32,22.674495,80.435903,349.27647504164344
33,21.791605999999998,71.293217,566.392961372992
34,23.301988,86.94324399999999,363.6640978298107
35,31.122336999999998,75.37533499999999,191.7675159208038
36,17.478423,80.10020899999999,2167.6844401725184
37,24.944779999999998,82.34321700000001,12.60091402861731
38,33.585652,75.305553,672.4621735788066
39,19.380943,75.846739,30.124860262529445
40,20.709188,81.928497,7.814241383498538
41,17.171523,76.410437,83.02229110583782
42,22.847768,85.838564,448.4309055989774
43,25.76841,73.505943,124.75474286077188
44,25.676076000000002,92.26293199999999,0.18018809411428283
45,30.236292,77.288398,24.88935654983263
46,25.729825,78.673369,24.351029141096294
47,7.985498,77.449238,24.253705078180552
48,10.315499,79.196513,78.69808762323596
49,14.849955,75.63861899999999,9.18114566744418
50,11.792664,77.138543,5.5352031744057415
51,20.733333,82.133333,10.264216575140079
52,11.151164999999999,78.658672,17.769432024663786
53,19.772410999999998,86.333853,46.43390037443858
54,24.682544,76.339065,15.9648000619991
55,24.958872,79.079943,83.35543883138939
56,27.847022999999997,79.921934,61.66672763347481
57,27.381453000000004,78.57464,21.67979688825541
58,18.800229,73.558813,132.2222221827036
59,32.235686,75.369112,342.7773450137292
60,28.338931,79.276838,257.7703498085501
61,12.365371000000001,75.34243199999999,79.19682118541179
62,16.195632999999997,74.731669,5.639091448478208
63,20.433272,78.25152,57.02838137859153
64,29.824427000000004,78.533922,30.678724835009696
65,20.069974,75.015415,24.589809142733305
66,13.949917999999998,80.486967,27.40544116951465
67,26.235389,83.88064,81.17013081861484
68,13.432424,76.07255500000001,35.0494274687974
69,10.604096,77.846402,36.821960857536446
70,21.724964,85.364143,357.8581019444914
71,18.660227,77.814971,58.94262462974914
72,15.362642999999998,75.008534,20.422728530041685
73,16.356776999999997,75.06919599999999,13.439300825409626
74,19.450758,79.795229,165.08092088891888
75,25.952103,75.138667,91.61639383492867
76,20.022922,86.28813000000001,58.29458582214303
77,27.517622999999997,73.814955,90.60060899096541
78,21.274455,72.652496,15.867246431600948
79,28.653938,76.222944,106.89815748062401
80,21.580046,82.65543100000001,69.69595817438416
81,8.225181,78.184519,15.799373200758094
82,15.799737,80.957293,36.317296828279055
83,26.210034999999998,88.928512,605.1799307083364
84,22.682387,76.276433,104.75335205525114
85,13.969237,76.42375,4.39063964249773
86,20.209569000000002,77.498103,575.6364002218862
87,29.467896000000003,78.045221,37.63102978179927
88,16.835827,77.33757,75.96637637949182
89,22.366431,88.901129,1166.7535081631222
90,20.401298999999998,75.277373,88.57771713990634
91,24.07951,74.190508,70.35424198574955
92,14.642048999999998,77.42398,6.466381799911013
93,8.305038,78.651884,13.743636336849812
94,15.328864999999999,78.53602099999999,19.09476549968631
95,24.296858,85.503852,81.57249454023491
96,27.114778,75.638671,20.038946501044908
97,12.841358,77.602203,63.59422026617165
98,8.381131,77.084694,11.77092722222275
99,18.594571,75.23843199999999,81.48665333819393
100,24.847071,75.140812,37.223597382370066
101,18.173151,78.60008,45.485998450011614
102,18.768553,77.27080699999999,65.62513036578197
103,25.073987,92.396807,0.07261655247502065
104,17.899487,77.084252,37.62112580502878
105,8.951111000000001,78.05612099999999,14.262231242347145
106,24.744462,87.47183199999999,21.083656669933664
107,28.970914,78.203324,125.7059640460194
108,25.622593,85.890553,66.6121573023695
109,27.003501,78.172145,29.259070198468805
110,29.836245,76.892199,34.85359993796922
111,23.338766,79.238738,176.32940451490597
112,18.811514000000003,85.29290300000001,172.88251872782743
113,27.374115999999997,80.379327,75.24143363587778
114,28.1,77.7,382.8032466973946
115,28.394472999999998,77.089166,34.13247085182531
116,20.978072,84.490505,43.92033159276199
117,22.830331,75.540315,182.43672291354298
118,26.650917,78.897808,127.29471224407573
119,16.505171,82.277839,12.499685791758768
120,22.755716,88.35690600000001,128.48252601452404
121,17.413308999999998,78.030105,149.25832270566664
122,28.304495000000003,79.540305,160.28223353197694
123,16.460361,82.738086,15.80680124648582
124,28.887471,77.468246,208.2986372209259
125,16.747672,80.643682,82.10951080684517
126,22.753972,70.16928100000001,2333.4816482857236
127,17.936738000000002,79.63221999999999,101.49817629061462
128,13.135504999999998,79.919888,39.1936768349375
129,14.769537,76.887103,4.715011848592935
130,12.045602,77.395078,21.580161401245945
131,27.066290999999996,77.110202,35.939626438065076
132,23.236701,93.214596,0.0016428705914623852
133,16.327714999999998,76.218988,9.92415246855493
134,24.308053,94.444203,5.046595336336853e-06
135,26.258236,79.514875,82.37237368567028
136,15.705459000000001,77.85566999999999,34.94546280827588
137,31.774842,76.152865,56.98229457505462
138,15.323849,80.852187,60.3579099596695
139,28.494778000000004,77.519375,276.8816058762502
140,24.644902,83.065335,9.15528924066795
141,28.229845,78.280681,65.1775418445914
142,21.141346,70.100868,255.63708602935503
143,26.715251000000002,77.992786,96.11583389779443
144,11.433812,80.329792,62.928159271893826
145,29.191971000000002,77.484483,587.5991859982299
146,7.677313,77.93437,22.652774156031732
147,10.285233,79.639093,27.935556691700953
148,25.275125,73.820611,130.14306419473127
149,23.336049,91.779386,38.26961800522657
150,15.003565,80.54454100000001,36.59627053449531
151,19.298254,86.324938,152.23133333552877
152,9.862853,78.475827,7.4575440607602514
153,21.525278,88.55833299999999,255.43049597935195
154,27.903921999999998,78.357731,16.58123006368217
155,25.276703,87.97365500000001,30.666614295359334
156,14.2502,79.048129,25.903898119176844
157,27.960105,77.526352,548.4624067542095
158,20.773716,76.61737600000001,9.356101608824261
159,15.687466,81.63888,4.4699353898334655
160,28.293044000000002,76.63968,72.38024142571949
161,14.977994,78.98360500000001,51.42294002812709
162,20.543649,76.28505799999999,69.69071681565677
163,27.098203,82.194709,13.724785998787084
164,25.668672,76.286111,30.037197186432504
165,29.034893,75.528981,47.59624083121889
166,17.61329,83.897743,120.6713926183833
167,12.405769,79.63710400000001,110.77964391852056
168,8.994647,76.831108,6.799535820170322
169,30.604422999999997,77.666623,1638.498552365228
170,13.328064999999999,77.991425,54.52250020142386
171,33.709004,74.842853,120.3451267283216
172,25.394282999999998,81.29210400000001,27.737201876180357
173,26.979888,95.40836999999999,1.7934896840586395e-07
174,27.098784000000002,81.25089,21.526265458252734
175,20.35,73.416667,167.98649354445232
176,27.538114,79.626677,50.60576456865389
177,11.246288999999999,80.264362,137.84751977566265
178,30.963217999999998,76.486418,31.160057270880223
179,12.369617,80.21946899999999,463.7359424460863
180,26.275485999999997,82.650182,43.843602236544164
181,24.327327,93.29786800000001,0.0004928702395409823
182,29.860993,77.29781899999999,37.972890394388145
183,22.905761,88.99073299999999,1879.1946026926003
184,12.637679,78.629989,49.9225101106382
185,10.459789,79.877472,65.62266270965206
186,11.730203999999999,79.57295400000001,22.33474620058181
187,28.131245,80.304362,384.9033943936872
188,29.644533000000003,74.69552,26.96334292452013
189,11.166667,93.25,0.0009603203737722047
190,25.9835,90.022855,4976.297156923785
191,27.092698,78.51384300000001,21.153937142019977
192,9.825163,77.455299,7.8874543021220385
193,24.252036999999998,84.874202,328.1346361524702
194,25.174673000000002,94.610988,4.5818043676616955e-06
195,26.825739000000002,89.112155,1183.9011929177757
196,10.460277,78.576753,10.483043184621549
197,26.257509000000002,94.703055,3.2188347386682713e-06
198,14.998289000000002,74.324541,30.980717558470776
199,33.818174,74.957093,236.81382426065537
200,26.133333,93.3,0.0008352739702698265
201,26.602349,94.192047,1.2499152690558134e-05
202,19.914315,73.33236,33.14339996342574
203,19.773854999999998,73.496728,37.13831235169095
204,20.215115,71.487952,284.0581152739876
205,25.635638,92.300688,0.09760248684696037
206,10.066667,73.116667,6.411420423289375
207,10.748016,76.280402,25.716584182379105
208,18.831589,79.96605100000001,347.1422053971343
209,26.413312,76.287872,28.806560883020904
210,22.716667,73.18333299999999,165.2082245142677
211,30.191512,77.353736,50.26722913592255
0,17.487807,74.33644699999999,133.77003119435278
1,27.151952,78.731495,34.45096812624063
2,21.062627,89.86304399999999,2529.6857547394993
3,11.584622,81.748357,4.921064429267407
4,11.477063000000001,79.087106,27.180171418845557
5,15.884052,79.956355,58.02995003133608
6,21.525793,74.087265,64.92925247698571
7,21.076882,89.818566,1378.9645553478142
8,17.013271,75.349852,185.11450065038596
9,19.695944,74.330232,15.426005486108403
10,24.930065999999997,81.767176,7.995254044955804
11,25.384682,77.28933599999999,45.773396350238684
12,25.339281,82.42313299999999,28.206833879917074
13,19.703096,80.58928399999999,11.732482001525671
14,24.115379,86.601027,150.89203574876842
15,21.217736,77.35859,17.602837747520713
16,20.799405,74.708119,11.386294963839847
17,21.754688,78.90289200000001,188.68460902544552
18,9.505547,78.466122,4.7878174298236225
19,29.412042,77.353789,40.54279726722957
20,25.687934999999996,79.50394399999999,63.70072372070983
21,17.743703,74.635537,86.45520202092288
22,16.204051999999997,84.797663,58.30116234900907
23,8.447743,77.75380200000001,6.218497975256343
24,18.499963,75.276887,89.09214668990268
25,27.480017999999998,79.206356,116.4258068864227
26,26.911236,78.813162,30.80878113164933
27,23.81774,84.505811,102.39328496117581
28,27.165353000000003,78.939148,50.447119177080204
29,22.183332999999998,88.483333,394.2936394314807
30,21.302776,87.685448,52.90476720312977
31,8.417347,79.61962199999999,39.961583592654
32,21.674495,81.435903,34.09334703893417
33,20.791605999999998,72.293217,28.77732896203027
34,22.301988,87.94324399999999,75.82368233878474
35,30.122336999999998,76.37533499999999,47.1792736853234
36,16.478423,81.10020899999999,22.865011739885283
37,23.944779999999998,83.34321700000001,32.351036571923416
38,32.585652,76.305553,133.19782074522092
39,18.380943,76.846739,19.57790121212006
40,19.709188,82.928497,16.874343627913554
41,16.171523,77.410437,8.429494086982286
42,21.847768,86.838564,378.85089464107
43,24.76841,74.505943,34.069638054958695
44,24.676076000000002,93.26293199999999,0.00019326141582609208
45,29.236292,78.288398,56.31661781389937
46,24.729825,79.673369,27.233370340715993
47,6.985498,78.449238,11.569941874517252
48,9.315499,80.196513,120.75082688716722
49,13.849955,76.63861899999999,7.147569334966701
50,10.792664,78.138543,17.227290745885192
51,19.733333,83.133333,17.0545527338981
52,10.151164999999999,79.658672,29.487706309788617
53,18.772410999999998,87.333853,272.31259879067085
54,23.682544,77.339065,24.66435630986397
55,23.958872,80.079943,466.41162581165077
56,26.847022999999997,80.921934,107.65856129354124
57,26.381453000000004,79.57464,66.99523933768062
58,17.800229,74.558813,77.5990612082105
59,31.235686,76.369112,102.59755412437498
60,27.338931,80.276838,208.03640844344847
61,11.365371000000001,76.34243199999999,18.787792840935584
62,15.195632999999997,75.731669,19.856300687372766
63,19.433272,79.25152,124.01573801539206
64,28.824427000000004,79.533922,275.71277689486243
65,19.069974,76.015415,64.72327015688221
66,12.949917999999998,81.486967,1.597624692820879
67,25.235389,84.88064,343.34495070354194
68,12.432424,77.07255500000001,94.1094792850238
69,9.604096,78.846402,15.848164914308688
70,20.724964,86.364143,50.44522224914758
71,17.660227,78.814971,144.49514623226787
72,14.362642999999998,76.008534,4.460951986910511
73,15.356776999999997,76.06919599999999,18.29455018497722
74,18.450758,80.795229,56.36004687630391
75,24.952103,76.138667,21.02190816883588
76,19.022922,87.28813000000001,203.80104691267803
77,26.517622999999997,74.814955,19.90040233612545
78,20.274455,73.652496,348.135697351512
79,27.653938,77.222944,26.67441886791578
80,20.580046,83.65543100000001,32.34617095226732
81,7.225180999999999,79.184519,48.5862919622628
82,14.799737,81.957293,5.309521610800906
83,25.210034999999998,89.928512,7661.580013851349
84,21.682387,77.276433,80.97654470614822
85,12.969237,77.42375,1.4225574381059976
86,19.209569000000002,78.498103,43.51510872433801
87,28.467896000000003,79.045221,124.14638100522082
88,15.835826999999998,78.33757,4.11650522836345
89,21.366431,89.901129,5884.380661801815
90,19.401298999999998,76.277373,75.52063687866536
91,23.07951,75.190508,27.528348682055324
92,13.642048999999998,78.42398,11.069661603593051
93,7.305038,79.651884,46.713232901128855
94,14.328864999999999,79.53602099999999,16.31681300949251
95,23.296858,86.503852,244.75363220985383
96,26.114778,76.638671,59.22478319291625
97,11.841358,78.602203,8.537154650252537
98,7.381131,78.084694,28.351453375351447
99,17.594571,76.23843199999999,75.20041990306552
100,23.847071,76.140812,9.676336841071333
101,17.173151,79.60008,253.97470704834728
102,17.768553,78.27080699999999,33.73182689829274
103,24.073987,93.396807,0.0003687711653601318
104,16.899487,78.084252,127.19901494331809
105,7.951111000000001,79.05612099999999,49.60626303042198
106,23.744462,88.47183199999999,61.59256891067639
107,27.970914,79.203324,183.91072204478252
108,24.622593,86.890553,40.35343672298303
109,26.003501,79.172145,104.56444859503523
110,28.836245,77.892199,139.9760549990621
111,22.338766,80.238738,1049.4038315704538
112,17.811514000000003,86.29290300000001,168.93669050027447
113,26.374115999999997,81.379327,16.683487018143264
114,27.1,78.7,50.12095194510659
115,27.394472999999998,78.089166,30.029291803430514
116,19.978072,85.490505,53.49288944075222
117,21.830331,76.540315,89.86263978029213
118,25.650917,79.897808,111.62850624175705
119,15.505171,83.277839,22.71333365062402
120,21.755716,89.35690600000001,5014.240077338728
121,16.413308999999998,79.030105,39.001817030318705
122,27.304495000000003,80.540305,49.59786968863956
123,15.460360999999999,83.738086,25.919487841694682
124,27.887471,78.468246,13.364715549631613
125,15.747672000000001,81.643682,4.1849446512967345
126,21.753972,71.16928100000001,310.1969747701312
127,16.936738000000002,80.63221999999999,113.1456504414383
128,12.135504999999998,80.919888,50.30599315826248
129,13.769537,77.887103,22.88866828486656
130,11.045602,78.395078,13.403216245891517
131,26.066290999999996,78.110202,58.65188479223708
132,22.236701,94.214596,6.652295985124717e-05
133,15.327714999999998,77.218988,28.752991688814664
134,23.308053,95.444203,2.3191015531541143e-07
135,25.258236,80.514875,143.14045665052797
136,14.705459000000001,78.85566999999999,16.689447901629364
137,30.774842,77.152865,39.66292140660826
138,14.323849,81.852187,2.651746654881337
139,27.494778000000004,78.519375,21.49876166204301
140,23.644902,84.065335,64.96588583877448
141,27.229845,79.280681,99.08841243033629
142,20.141346,71.100868,190.98671239882748
143,25.715251000000002,78.992786,86.27496099977601
144,10.433812,81.329792,9.43648344223243
145,28.191971000000002,78.484483,112.98833906554995
146,6.677313,78.93437,31.895652892465236
147,9.285233,80.639093,5.426592939269766
148,24.275125,74.820611,21.827035237564345
149,22.336049,92.779386,0.030149432341254504
150,14.003565,81.54454100000001,1.7031840726197374
151,18.298254,87.324938,275.0500463115424
152,8.862853,79.475827,19.542228630804416
153,20.525278,89.55833299999999,6915.784647528987
154,26.903921999999998,79.357731,62.264391506669256
155,24.276703,88.97365500000001,491.17982598942376
156,13.2502,80.048129,298.21608575925075
157,26.960105,78.526352,26.93800726281063
158,19.773716,77.61737600000001,128.29183014096554
159,14.687466,82.63888,15.97981523256032
160,27.293044000000002,77.63968,322.10762074261226
161,13.977994,79.98360500000001,43.004332189190514
162,19.543649,77.28505799999999,21.980645399651646
163,26.098203,83.194709,98.51626315219832
164,24.668672,77.286111,8.52111859389123
165,28.034893,76.528981,50.774454330579545
166,16.61329,84.897743,363.6094024824549
167,11.405769,80.63710400000001,8.409864567410041
168,7.9946470000000005,77.831108,16.278204396989864
169,29.604422999999997,78.666623,31.0314351473255
170,12.328064999999999,78.991425,97.10395312004313
171,32.709004,75.842853,108.6304624278514
172,24.394282999999998,82.29210400000001,10.808675154432109
173,25.979888,96.40836999999999,1.147421199369455e-08
174,26.098784000000002,82.25089,23.955501415818446
175,19.35,74.416667,76.9597583780205
176,26.538114,80.626677,20.275811950739694
177,10.246288999999999,81.264362,14.30708290676458
178,29.963217999999998,77.486418,502.5577401327232
179,11.369617,81.21946899999999,12.81739864951189
180,25.275485999999997,83.650182,59.73360586877923
181,23.327327,94.29786800000001,1.6722658062884106e-05
182,28.860993,78.29781899999999,52.18752903259347
183,21.905761,89.99073299999999,19041.216865310642
184,11.637679,79.629989,12.993309993071863
185,9.459789,80.877472,27.75546042364002
186,10.730203999999999,80.57295400000001,37.434852354469754
187,27.131245,81.304362,27.382778948079633
188,28.644533000000003,75.69552,70.91200289026288
189,10.166667,94.25,1.5343201477795902e-05
190,24.9835,91.022855,4384.340122228015
191,26.092698,79.51384300000001,139.92079893567333
192,8.825163,78.455299,12.221287441831644
193,23.252036999999998,85.874202,252.38481858098132
194,24.174673000000002,95.610988,1.6859431056821841e-07
195,25.825739000000002,90.112155,3057.8384346321404
196,9.460277,79.576753,25.255153469984705
197,25.257509000000002,95.703055,1.6548831874251466e-07
198,13.998289000000002,75.324541,15.045328616315832
199,32.818174,75.957093,101.81353776169446
200,25.133333,94.3,1.3194372226162009e-05
201,25.602349,95.192047,3.1900435997605086e-07
202,18.914315,74.33236,99.58521471827258
203,18.773854999999998,74.496728,77.96319873048101
204,19.215115,72.487952,100.06381084386894
205,24.635638,93.300688,0.00017205800387648951
206,9.066667,74.116667,21.80201633851337
207,9.748016,77.280402,9.794027609775704
208,17.831589,80.96605100000001,106.861986367894
209,25.413312,77.287872,33.74578238530817
210,21.716667,74.18333299999999,171.03322229443725
211,29.191512,78.353736,50.3874001991385
0,16.987807,74.83644699999999,51.70505824412549
1,26.651952,79.231495,153.95257402925102
2,20.562627,90.36304399999999,12004.62742678452
3,11.084622,82.248357,13.45548202067624
4,10.977063000000001,79.587106,48.41667855808923
5,15.384052,80.456355,118.65557142978965
6,21.025793,74.587265,25.37986713416176
7,20.576882,90.318566,9544.010879855537
8,16.513271,75.849852,7.548673997170031
